imod_plain|Prosty %s
imod_cracked|Pęknięty %s
imod_rusty|Pordzewiały %s
imod_bent|Zakrzywiony %s
imod_chipped|Wyszczerbiony %s
imod_battered|Obity %s
imod_poor|Kiepski %s
imod_crude|Podstawowy %s
imod_old|Stary %s
imod_cheap|Tani %s
imod_fine|Dobry %s
imod_well_made|Dobrze wykonany %s
imod_sharp|Ostry %s
imod_balanced|Zbalansowany %s
imod_tempered|Tępy %s
imod_deadly|Zabójczy %s
imod_exquisite|Wyborny %s
imod_masterwork|Mistrzowski %s
imod_heavy|Ciężki %s
imod_strong|Mocny %s
imod_powerful|Potężny %s
imod_tattered|Podniszczony %s
imod_ragged|Wyświechtany %s
imod_rough|Prosty %s
imod_sturdy|Solidny %s
imod_thick|Gruby %s
imod_hardened|Wzmocniony %s
imod_reinforced|Wzmocniony  %s
imod_superb|Doskonały %s
imod_lordly|Lordowski %s
imod_lame|Kiepski %s
imod_swaybacked|Zakrzywiony %s
imod_stubborn|Uparty %s
imod_timid|Strachliwy %s
imod_meek|Cichy %s
imod_spirited|Entuzjastyczny %s
imod_champion|Czempion %s
imod_fresh|Świeży %s
imod_day_old|Jednodniowy %s
imod_two_day_old|Dwudniowy %s
imod_smelling|Cuchnący %s
imod_rotten|Zgniły %s
imod_large_bag|Duża sakwa %s
