hint_1|Możesz rozkazać swoim żołnierzom ruch przytrzymując F1.
hint_2|Konie i ludzie poruszają się wolniej w czasie deszczu.
hint_3|W trybie mapy możesz czekać przytrzymując spacje.
hint_4|W tawernach możesz rekrutować nowych członków drużyny
hint_5|W czasie bitwy możesz wydawać rozkazy dla swojej drużyny.
hint_6|Armie z wysokimi morale poruszają się dużo szybciej w czasie podróży po mapie.
hint_7|Ranni członkowie drużyny szybciej regenerują zdrowie odpoczywając w tawernach.
hint_8|W celu szybkiej sprzedaży, lub kupna w oknie ekwipunku musisz przytrzymać Ctrl i kliknąć na przedmiot.
hint_9|Możesz kliknąć Backspace w czasie walki, aby wywołać interfejs dowódcy.
hint_10|Będziesz płacić połowę pensji swoim jednostkom odpoczywając w mieście, lub zamku. Jednostkom garnizonowym stacjonującym w zamku również będziesz płacić połowę.
hint_11|Możesz opuścić dowolną lokację klikając Tab.
hint_12|Możesz przytrzymać Shift, aby przybliżyć odległych wrogów.
