hint_1|Puedes dar órdenes a tus soldados pulsando F1.
hint_2|Los caballos y los hombres se mueven más lentamente cuando llueve.
hint_3|Podéis esperar en el mapa del mundo pulsando la tecla espaciadora.
hint_4|Podéis reclutar hombres en las tabernas.
hint_5|Podéis dar órdenes a vuestro grupo mientras estáis en batalla.
hint_6|Un grupo con moral alta se mueve más rápidamente mientras viaja a través del mapa.
hint_7|Los miembros heridos de vuestro grupo se curarán más rápido si descansan en las tabernas.
hint_8|Para comprar y vender objetos rápidamente en la ventana de vuestro inventario, presionad la tecla control mientras pincháis con el botón izquierdo del ratón.
hint_9|Podéis presionar la tecla Retroceso durante la batalla para abrir la interfase de comandos.
hint_10|Mientras estéis en un pueblo o castillo, pagaréis a vuestras tropas la mitad de su sueldo. De forma similar, también pagaréis la mitad del salario a las tropas que dejéis como guarnición en un castillo.
hint_11|Podéis abandonar cualquier lugar instantáneamente presionando la tecla Tab.
hint_12|Podéis pulsar la tecla Bloq May. para acercar la cámara mientras apuntáis a enemigos distantes.
